98,Pita Palace,5,New York,https://www.yelp.com/biz/pita-palace-brooklyn?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,pita-palace-brooklyn
99,Bubu,4.5,Denver,https://www.yelp.com/biz/bubu-denver?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,bubu-denver
100,Ohana Island Kitchen,4.5,Denver,https://www.yelp.com/biz/ohana-island-kitchen-denver?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,ohana-island-kitchen-denver
101,Marion Street Tavern,4.5,Denver,https://www.yelp.com/biz/marion-street-tavern-denver?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,marion-street-tavern-denver
102,Taqueria La Familia,5,Denver,https://www.yelp.com/biz/taqueria-la-familia-denver?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,taqueria-la-familia-denver
103,SNOWLAB,5,Denver,https://www.yelp.com/biz/snowlab-denver?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,snowlab-denver
104,Liang's Thai Food,4.5,Denver,https://www.yelp.com/biz/liangs-thai-food-denver?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,liangs-thai-food-denver
105,AikoPops,5,Denver,https://www.yelp.com/biz/aikopops-denver-3?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,aikopops-denver-3
106,Fish N Beer,4.5,Denver,https://www.yelp.com/biz/fish-n-beer-denver?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,fish-n-beer-denver
107,PokeCity,4.5,Denver,https://www.yelp.com/biz/pokecity-denver?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,pokecity-denver
108,Las Tortas,4.5,Denver,https://www.yelp.com/biz/las-tortas-denver-2?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,las-tortas-denver-2
109,Chop Shop Casual Urban Eatery Colfax,4.5,Denver,https://www.yelp.com/biz/chop-shop-casual-urban-eatery-colfax-denver-7?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,chop-shop-casual-urban-eatery-colfax-denver-7
110,Mercantile Dining & Provision,4.5,Denver,https://www.yelp.com/biz/mercantile-dining-and-provision-denver?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,mercantile-dining-and-provision-denver
111,Denver Biscuit Co.,4.5,Denver,https://www.yelp.com/biz/denver-biscuit-co-denver-9?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,denver-biscuit-co-denver-9
112,Work & Class,4.5,Denver,https://www.yelp.com/biz/work-and-class-denver?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,work-and-class-denver
113,Snooze An AM Eatery,4.5,Denver,https://www.yelp.com/biz/snooze-an-am-eatery-denver-8?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,snooze-an-am-eatery-denver-8
114,Torta Grill,4.5,Denver,https://www.yelp.com/biz/torta-grill-denver-2?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,torta-grill-denver-2
115,Wok Hei Fresh Asian,4,Denver,https://www.yelp.com/biz/wok-hei-fresh-asian-denver?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,wok-hei-fresh-asian-denver
116,Owlbear Barbecue,4.5,Denver,https://www.yelp.com/biz/owlbear-barbecue-denver?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,owlbear-barbecue-denver
117,Moxie Eatery,4.5,Denver,https://www.yelp.com/biz/moxie-eatery-denver?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,moxie-eatery-denver
118,Vert Kitchen,4.5,Denver,https://www.yelp.com/biz/vert-kitchen-denver?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,vert-kitchen-denver
119,Pindan Foods,4.5,Honolulu,https://www.yelp.com/biz/pindan-foods-honolulu-2?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,pindan-foods-honolulu-2
120,Earl Sandwich,4.5,Honolulu,https://www.yelp.com/biz/earl-sandwich-honolulu-2?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,earl-sandwich-honolulu-2
121,Scratch Kitchen & Bake Shop,4.5,Honolulu,https://www.yelp.com/biz/scratch-kitchen-and-bake-shop-honolulu?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,scratch-kitchen-and-bake-shop-honolulu
122,Brick Fire Tavern,4.5,Honolulu,https://www.yelp.com/biz/brick-fire-tavern-honolulu-2?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,brick-fire-tavern-honolulu-2
123,Your Kitchen,4.5,Honolulu,https://www.yelp.com/biz/your-kitchen-honolulu-2?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,your-kitchen-honolulu-2
124,Maguro Brothers Hawaii,4.5,Honolulu,https://www.yelp.com/biz/maguro-brothers-hawaii-honolulu?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,maguro-brothers-hawaii-honolulu
125,Mamis Empanadas,5,Honolulu,https://www.yelp.com/biz/mamis-empanadas-honolulu?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,mamis-empanadas-honolulu
126,Burger & Sushi,4.5,Honolulu,https://www.yelp.com/biz/burger-and-sushi-honolulu?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,burger-and-sushi-honolulu
127,Sistah,4,Honolulu,https://www.yelp.com/biz/sistah-honolulu-2?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,sistah-honolulu-2
128,Helena's Hawaiian Food,4.5,Honolulu,https://www.yelp.com/biz/helenas-hawaiian-food-honolulu?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,helenas-hawaiian-food-honolulu
129,Tonkatsu Ginza Bairin,4.5,Honolulu,https://www.yelp.com/biz/tonkatsu-ginza-bairin-honolulu?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,tonkatsu-ginza-bairin-honolulu
130,Ono Seafood,4.5,Honolulu,https://www.yelp.com/biz/ono-seafood-honolulu?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,ono-seafood-honolulu
131,Senia,4.5,Honolulu,https://www.yelp.com/biz/senia-honolulu-2?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,senia-honolulu-2
132,The Rice Place,4.5,Honolulu,https://www.yelp.com/biz/the-rice-place-honolulu?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,the-rice-place-honolulu
133,Marukame Udon,4.5,Honolulu,https://www.yelp.com/biz/marukame-udon-honolulu?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,marukame-udon-honolulu
134,Cajun King Kaimuki,5,Honolulu,https://www.yelp.com/biz/cajun-king-kaimuki-honolulu-3?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,cajun-king-kaimuki-honolulu-3
135,Burgers and Things,4.5,Honolulu,https://www.yelp.com/biz/burgers-and-things-honolulu-5?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,burgers-and-things-honolulu-5
136,Musubi Cafe Iyasume,4.5,Honolulu,https://www.yelp.com/biz/musubi-cafe-iyasume-honolulu?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,musubi-cafe-iyasume-honolulu
137,Kono's,4.5,Honolulu,https://www.yelp.com/biz/konos-honolulu?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,konos-honolulu
138,Steak Shack,4.5,Honolulu,https://www.yelp.com/biz/steak-shack-honolulu?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,steak-shack-honolulu
139,Hogwash,4.5,San Francisco,https://www.yelp.com/biz/hogwash-san-francisco?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,hogwash-san-francisco
140,Panucho's,4.5,San Francisco,https://www.yelp.com/biz/panuchos-san-francisco?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,panuchos-san-francisco
141,Hwaro,4,San Francisco,https://www.yelp.com/biz/hwaro-san-francisco-2?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,hwaro-san-francisco-2
145,Poké Bar,4,San Francisco,https://www.yelp.com/biz/pok%C3%A9-bar-san-francisco-2?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,poké-bar-san-francisco-2
146,Rooster & Rice,4.5,San Francisco,https://www.yelp.com/biz/rooster-and-rice-san-francisco-4?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,rooster-and-rice-san-francisco-4
147,Nabe,4.5,San Francisco,https://www.yelp.com/biz/nabe-san-francisco-5?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,nabe-san-francisco-5
148,Tacorea,4.5,San Francisco,https://www.yelp.com/biz/tacorea-san-francisco?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,tacorea-san-francisco
149,BARZOTTO,4,San Francisco,https://www.yelp.com/biz/barzotto-san-francisco?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,barzotto-san-francisco
210,The Fat Bear,4.5,London,https://www.yelp.com/biz/the-fat-bear-london?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,the-fat-bear-london
150,Saigon Sandwich,4.5,San Francisco,https://www.yelp.com/biz/saigon-sandwich-san-francisco?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,saigon-sandwich-san-francisco
151,Tselogs,4.5,San Francisco,https://www.yelp.com/biz/tselogs-san-francisco-4?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,tselogs-san-francisco-4
152,Elena Una,4.5,San Francisco,https://www.yelp.com/biz/elena-una-san-francisco?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,elena-una-san-francisco
153,808 Poke Shack,4.5,San Francisco,https://www.yelp.com/biz/808-poke-shack-san-francisco?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,808-poke-shack-san-francisco
154,Mac Daddy,4.5,San Francisco,https://www.yelp.com/biz/mac-daddy-san-francisco?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,mac-daddy-san-francisco
155,Waystone,4.5,San Francisco,https://www.yelp.com/biz/waystone-san-francisco-2?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,waystone-san-francisco-2
156,The Codmother Fish and Chips,4.5,San Francisco,https://www.yelp.com/biz/the-codmother-fish-and-chips-san-francisco?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,the-codmother-fish-and-chips-san-francisco
157,FOB Kitchen,4.5,San Francisco,https://www.yelp.com/biz/fob-kitchen-san-francisco-4?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,fob-kitchen-san-francisco-4
158,Souvla,4.5,San Francisco,https://www.yelp.com/biz/souvla-san-francisco-3?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,souvla-san-francisco-3
159,HRD,4.5,San Francisco,https://www.yelp.com/biz/hrd-san-francisco-4?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,hrd-san-francisco-4
160,El Farolito,4,San Francisco,https://www.yelp.com/biz/el-farolito-san-francisco-2?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,el-farolito-san-francisco-2
161,Bite,4.5,San Francisco,https://www.yelp.com/biz/bite-san-francisco?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,bite-san-francisco
162,Bongos,4.5,Seattle,https://www.yelp.com/biz/bongos-seattle?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,bongos-seattle
163,Pike Place Chowder,4.5,Seattle,https://www.yelp.com/biz/pike-place-chowder-seattle?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,pike-place-chowder-seattle
164,Tacos Chukis,4.5,Seattle,https://www.yelp.com/biz/tacos-chukis-seattle?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,tacos-chukis-seattle
165,Asadero Ballard,4.5,Seattle,https://www.yelp.com/biz/asadero-ballard-seattle?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,asadero-ballard-seattle
166,Aglio e Olio,4.5,Seattle,https://www.yelp.com/biz/aglio-e-olio-seattle?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,aglio-e-olio-seattle
167,Dueminuti Healthy Pasta,4.5,Seattle,https://www.yelp.com/biz/dueminuti-healthy-pasta-seattle?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,dueminuti-healthy-pasta-seattle
168,Paseo Caribbean Food - Fremont,4.5,Seattle,https://www.yelp.com/biz/paseo-caribbean-food-fremont-seattle-2?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,paseo-caribbean-food-fremont-seattle-2
169,Daily Dozen Doughnut,4.5,Seattle,https://www.yelp.com/biz/daily-dozen-doughnut-seattle?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,daily-dozen-doughnut-seattle
170,Piroshky Piroshky,4.5,Seattle,https://www.yelp.com/biz/piroshky-piroshky-seattle?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,piroshky-piroshky-seattle
171,goPoké,4.5,Seattle,https://www.yelp.com/biz/gopok%C3%A9-seattle-5?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,gopoké-seattle-5
172,Meekong Bar,4.5,Seattle,https://www.yelp.com/biz/meekong-bar-seattle-4?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,meekong-bar-seattle-4
173,Umma's Lunch Box,4.5,Seattle,https://www.yelp.com/biz/ummas-lunch-box-seattle?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,ummas-lunch-box-seattle
174,Rocco's,4.5,Seattle,https://www.yelp.com/biz/roccos-seattle?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,roccos-seattle
175,The Crumpet Shop,4.5,Seattle,https://www.yelp.com/biz/the-crumpet-shop-seattle?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,the-crumpet-shop-seattle
176,A + Hong Kong Kitchen,4.5,Seattle,https://www.yelp.com/biz/a-hong-kong-kitchen-seattle?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,a-hong-kong-kitchen-seattle
177,Valhalla Sandwiches,5,Seattle,https://www.yelp.com/biz/valhalla-sandwiches-seattle?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,valhalla-sandwiches-seattle
178,Biscuit Bitch,4.5,Seattle,https://www.yelp.com/biz/biscuit-bitch-seattle-5?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,biscuit-bitch-seattle-5
179,Il Corvo Pasta,4.5,Seattle,https://www.yelp.com/biz/il-corvo-pasta-seattle?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,il-corvo-pasta-seattle
180,Simply Soulful,4.5,Seattle,https://www.yelp.com/biz/simply-soulful-seattle?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,simply-soulful-seattle
181,Tilikum Place Cafe,4.5,Seattle,https://www.yelp.com/biz/tilikum-place-cafe-seattle-3?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,tilikum-place-cafe-seattle-3
182,White Boy Tacos,5,Los Angeles,https://www.yelp.com/biz/white-boy-tacos-los-angeles?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,white-boy-tacos-los-angeles
183,Yuko Kitchen,4.5,Los Angeles,https://www.yelp.com/biz/yuko-kitchen-los-angeles-3?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,yuko-kitchen-los-angeles-3
184,my two ¢ents,5,Los Angeles,https://www.yelp.com/biz/my-two-ents-los-angeles?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,my-two-ents-los-angeles
185,Yup Dduk La,4.5,Los Angeles,https://www.yelp.com/biz/yup-dduk-la-los-angeles?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,yup-dduk-la-los-angeles
186,The Bento Place,4.5,Los Angeles,https://www.yelp.com/biz/the-bento-place-los-angeles?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,the-bento-place-los-angeles
187,The Morrison,4.5,Los Angeles,https://www.yelp.com/biz/the-morrison-los-angeles?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,the-morrison-los-angeles
188,Bubble U,4.5,Los Angeles,https://www.yelp.com/biz/bubble-u-los-angeles-2?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,bubble-u-los-angeles-2
189,M CON,4.5,Los Angeles,https://www.yelp.com/biz/m-con-los-angeles-2?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,m-con-los-angeles-2
190,Everytable,4.5,Los Angeles,https://www.yelp.com/biz/everytable-los-angeles?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,everytable-los-angeles
191,Comfort LA,4.5,Los Angeles,https://www.yelp.com/biz/comfort-la-los-angeles?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,comfort-la-los-angeles
192,Pasta Sisters,4.5,Los Angeles,https://www.yelp.com/biz/pasta-sisters-los-angeles?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,pasta-sisters-los-angeles
193,All Flavor No Grease,4.5,Los Angeles,https://www.yelp.com/biz/all-flavor-no-grease-los-angeles?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,all-flavor-no-grease-los-angeles
194,Howlin' Ray's,4.5,Los Angeles,https://www.yelp.com/biz/howlin-rays-los-angeles-3?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,howlin-rays-los-angeles-3
195,Poke Me,4.5,Los Angeles,https://www.yelp.com/biz/poke-me-los-angeles-4?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,poke-me-los-angeles-4
196,Bolt,4.5,Los Angeles,https://www.yelp.com/biz/bolt-los-angeles-2?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,bolt-los-angeles-2
197,Yuk Dae Jang,5,Los Angeles,https://www.yelp.com/biz/yuk-dae-jang-los-angeles?adjust_creative=W0G1IM24rTZuneG9fLL4Ng&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=W0G1IM24rTZuneG9fLL4Ng,yuk-dae-jang-los-angeles
